Mon Jun 17 17:28:13 2024    profile/profile_output

         17990345 function calls (16645117 primitive calls) in 11.685 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       52    0.002    0.000    0.694    0.013 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\compiler_machinery.py:268(_runPass)
      156    0.000    0.000    0.663    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\compiler_machinery.py:272(check)
   462691    0.382    0.000    0.657    0.000 q:\Project\Celestial-Chess\ai\mcts.py:38(UCB1)
        2    0.000    0.000    0.641    0.321 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\compiler.py:390(__init__)
   109953    0.178    0.000    0.608    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:210(_deepcopy_tuple)
   259/13    0.000    0.000    0.575    0.044 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:261(refresh)
6210/5886    0.008    0.000    0.530    0.000 <frozen importlib._bootstrap>:1053(_handle_fromlist)
   251/59    0.003    0.000    0.527    0.009 <frozen importlib._bootstrap>:1022(_find_and_load)
   233/43    0.001    0.000    0.524    0.012 <frozen importlib._bootstrap>:987(_find_and_load_unlocked)
      259    0.004    0.000    0.524    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:60(load_additional_registries)
   357/43    0.000    0.000    0.518    0.012 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
   225/43    0.001    0.000    0.515    0.012 <frozen importlib._bootstrap>:664(_load_unlocked)
   134684    0.370    0.000    0.513    0.000 q:\Project\Celestial-Chess\game\chess_game.py:99(mark_black_holes)
   197/43    0.001    0.000    0.513    0.012 <frozen importlib._bootstrap_external>:877(exec_module)
   115/35    0.000    0.000    0.501    0.014 {built-in method builtins.__import__}
        2    0.000    0.000    0.478    0.239 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:437(run_pass)
    10000    0.023    0.000    0.451    0.000 q:\Project\Celestial-Chess\game\chess_game.py:247(who_is_winner)
   109953    0.069    0.000    0.421    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:211(<listcomp>)
    16409    0.023    0.000    0.374    0.000 q:\Project\Celestial-Chess\game\chess_game.py:159(get_score)
   174668    0.352    0.000    0.352    0.000 q:\Project\Celestial-Chess\game\chess_game.py:26(get_first_channel)
    16409    0.081    0.000    0.343    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.339    0.339 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arraymath.py:1(<module>)
        1    0.000    0.000    0.328    0.328 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arraymath.py:32(_check_blas)
        1    0.000    0.000    0.328    0.328 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\linalg.py:55(ensure_blas)
        1    0.000    0.000    0.327    0.327 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\__init__.py:1(<module>)
   260134    0.246    0.000    0.298    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:243(_keep_alive)
   396182    0.262    0.000    0.262    0.000 q:\Project\Celestial-Chess\game\chess_game.py:161(<genexpr>)
        2    0.000    0.000    0.254    0.127 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:182(lower)
   124684    0.079    0.000    0.245    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\random.py:375(choice)
  2505142    0.237    0.000    0.242    0.000 {method 'get' of 'dict' objects}
     1939    0.194    0.000    0.222    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\ffi.py:190(__call__)
   134684    0.045    0.000    0.205    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:873(copy)
      225    0.001    0.000    0.196    0.001 <frozen importlib._bootstrap>:564(module_from_spec)
       26    0.000    0.000    0.185    0.007 <frozen importlib._bootstrap_external>:1174(create_module)
        2    0.000    0.000    0.185    0.093 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:218(lower_normal_function)
       26    0.185    0.007    0.185    0.007 {built-in method _imp.create_dynamic}
        2    0.000    0.000    0.183    0.092 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:235(lower_function_body)
       16    0.001    0.000    0.183    0.011 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:260(lower_block)
      166    0.001    0.000    0.180    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:442(lower_inst)
        3    0.000    0.000    0.173    0.058 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:739(finalize)
   134709    0.161    0.000    0.161    0.000 {built-in method numpy.array}
       71    0.000    0.000    0.155    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:650(lower_assign)
        2    0.000    0.000    0.154    0.077 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:225(get_executable)
        2    0.000    0.000    0.154    0.077 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
      6/4    0.000    0.000    0.153    0.038 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
   261/15    0.000    0.000    0.152    0.010 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:153(refresh)
   124684    0.115    0.000    0.151    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\random.py:239(_randbelow_with_getrandbits)
  1753625    0.149    0.000    0.149    0.000 {built-in method builtins.id}
       39    0.000    0.000    0.147    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:1170(lower_expr)
   134685    0.142    0.000    0.142    0.000 q:\Project\Celestial-Chess\game\chess_game.py:17(get_zero_index)
        1    0.000    0.000    0.136    0.136 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\_sketches.py:1(<module>)
        1    0.000    0.000    0.135    0.135 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\__init__.py:1(<module>)
   462692    0.134    0.000    0.134    0.000 q:\Project\Celestial-Chess\ai\mcts.py:30(get_win_rate)
   475237    0.126    0.000    0.127    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.121    0.121 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\_misc.py:1(<module>)
      197    0.003    0.000    0.120    0.001 <frozen importlib._bootstrap_external>:950(get_code)
   139954    0.114    0.000    0.114    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.110    0.110 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\blas.py:1(<module>)
        7    0.000    0.000    0.107    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:723(add_ir_module)
    20401    0.089    0.000    0.101    0.000 q:\Project\Celestial-Chess\game\chess_game.py:107(mark_adjacent_black_holes)
  1329635    0.098    0.000    0.098    0.000 {method 'popleft' of 'collections.deque' objects}
        3    0.000    0.000    0.098    0.033 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
      591    0.064    0.000    0.095    0.000 {built-in method builtins.__build_class__}
  1174543    0.094    0.000    0.094    0.000 {method 'append' of 'collections.deque' objects}
   261/15    0.001    0.000    0.089    0.006 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:415(_load_builtins)
 2349/135    0.010    0.000    0.086    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:428(install_registry)
        3    0.000    0.000    0.086    0.029 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
      261    0.002    0.000    0.084    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:744(load_additional_registries)
        1    0.000    0.000    0.084    0.084 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\csgraph\__init__.py:1(<module>)
        7    0.000    0.000    0.080    0.011 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:1058(wrapper)
        3    0.000    0.000    0.080    0.027 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\executionengine.py:94(finalize_object)
      197    0.001    0.000    0.077    0.000 <frozen importlib._bootstrap_external>:1070(get_data)
      246    0.000    0.000    0.075    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:1046(__init__)
   462691    0.074    0.000    0.074    0.000 {built-in method math.log}
      239    0.001    0.000    0.073    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:1092(_init_once)
        3    0.000    0.000    0.072    0.024 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
        6    0.000    0.000    0.072    0.012 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\passmanagers.py:681(run)
    60174    0.019    0.000    0.071    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:264(<genexpr>)
      246    0.001    0.000    0.071    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:899(_get_target_registry)
     1132    0.004    0.000    0.070    0.000 {built-in method builtins.sorted}
   860040    0.070    0.000    0.070    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:182(_deepcopy_atomic)
      128    0.001    0.000    0.070    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:320(_markup)
      128    0.000    0.000    0.068    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:243(__init__)
   462691    0.068    0.000    0.068    0.000 {built-in method math.sqrt}
      128    0.000    0.000    0.068    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\initialise.py:37(init)
      256    0.001    0.000    0.067    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\initialise.py:111(wrap_stream)
   486050    0.067    0.000    0.067    0.000 {method 'add' of 'set' objects}
      256    0.002    0.000    0.066    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\ansitowin32.py:81(__init__)
       58    0.000    0.000    0.066    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:536(__init__)
        2    0.000    0.000    0.065    0.032 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:212(run_pass)
        2    0.000    0.000    0.064    0.032 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\imputils.py:148(res)
        2    0.000    0.000    0.064    0.032 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:2762(array_shape)
      261    0.000    0.000    0.063    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\entrypoints.py:23(init_all)
        2    0.000    0.000    0.063    0.032 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\dispatcher.py:236(_compilation_chain_init_hook)
        1    0.000    0.000    0.063    0.063 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:999(entry_points)
        1    0.000    0.000    0.063    0.063 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:456(load)
      208    0.000    0.000    0.062    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:1018(<genexpr>)
        6    0.001    0.000    0.062    0.010 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\registry.py:54(apply)
      4/2    0.000    0.000    0.061    0.031 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\inline_closurecall.py:88(run)
       10    0.000    0.000    0.060    0.006 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:63(make_array)
        1    0.000    0.000    0.059    0.059 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\csgraph\_laplacian.py:1(<module>)
  352/225    0.000    0.000    0.058    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir_utils.py:1542(guard)
        1    0.000    0.000    0.058    0.058 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\linalg\__init__.py:1(<module>)
      231    0.002    0.000    0.057    0.000 <frozen importlib._bootstrap>:921(_find_spec)
       46    0.000    0.000    0.057    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
       46    0.000    0.000    0.056    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
       46    0.000    0.000    0.056    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
       98    0.000    0.000    0.054    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1013(__str__)
       98    0.000    0.000    0.053    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1006(descr)
      230    0.000    0.000    0.053    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
      230    0.001    0.000    0.053    0.000 <frozen importlib._bootstrap_external>:1399(_get_spec)
17872/8228    0.014    0.000    0.052    0.000 {method 'format' of 'str' objects}
     11/7    0.000    0.000    0.051    0.007 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\inline_closurecall.py:268(_inline_closure)
      2/1    0.000    0.000    0.051    0.051 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\inline_closurecall.py:578(inline_closure_call)
        1    0.000    0.000    0.050    0.050 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\cffi_utils.py:1(<module>)
       16    0.000    0.000    0.049    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      240    0.001    0.000    0.049    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1172(descr)
      2/1    0.000    0.000    0.049    0.049 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir_utils.py:1756(get_ir_of_code)
10447/4292    0.009    0.000    0.049    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
       13    0.000    0.000    0.049    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:1542(infer_constant)
    19/13    0.000    0.000    0.049    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:24(infer_constant)
      261    0.003    0.000    0.049    0.000 <frozen importlib._bootstrap_external>:1536(find_spec)
      240    0.001    0.000    0.048    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
       28    0.000    0.000    0.048    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:698(__init__)
       19    0.000    0.000    0.047    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1189(__call__)
       19    0.000    0.000    0.047    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1218(wrapper)
        2    0.000    0.000    0.046    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:273(create_cpython_wrapper)
        2    0.000    0.000    0.046    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:181(create_cpython_wrapper)
      256    0.002    0.000    0.046    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
    19/13    0.000    0.000    0.045    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:56(_do_infer)
        1    0.000    0.000    0.044    0.044 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\cffi\api.py:41(__init__)
      197    0.042    0.000    0.042    0.000 {built-in method io.open_code}
   454562    0.042    0.000    0.042    0.000 {method 'pop' of 'set' objects}
     2927    0.006    0.000    0.041    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:544(_to_string)
      207    0.000    0.000    0.041    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:629(entry_points)
   144685    0.041    0.000    0.041    0.000 q:\Project\Celestial-Chess\game\chess_game.py:223(get_color)
      784    0.041    0.000    0.041    0.000 {built-in method nt.stat}
      767    0.001    0.000    0.041    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
     1006    0.003    0.000    0.041    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\extending.py:129(decorate)
221168/221149    0.039    0.000    0.040    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.040    0.040 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\cffi\cparser.py:1(<module>)
       72    0.000    0.000    0.040    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:335(errmsg)
        2    0.000    0.000    0.038    0.019 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:105(run_pass)
       13    0.000    0.000    0.038    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:611(infer_constant)
        2    0.000    0.000    0.038    0.019 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:68(type_inference_stage)
       32    0.001    0.000    0.038    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\postproc.py:71(run)
       24    0.000    0.000    0.038    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
        2    0.000    0.000    0.037    0.019 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
22837/22487    0.005    0.000    0.037    0.000 {built-in method builtins.next}
      207    0.001    0.000    0.035    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:919(read_text)
        1    0.000    0.000    0.034    0.034 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\pycparser\__init__.py:1(<module>)
   204795    0.027    0.000    0.033    0.000 {built-in method builtins.isinstance}
       14    0.000    0.000    0.033    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:112(strformat)
  255/165    0.001    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\functools.py:961(__get__)
        1    0.000    0.000    0.032    0.032 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\pycparser\c_parser.py:1(<module>)
39984/10000    0.031    0.000    0.031    0.000 q:\Project\Celestial-Chess\ai\mcts.py:86(backpropagate)
    30120    0.031    0.000    0.031    0.000 {method '__reduce_ex__' of 'object' objects}
       60    0.000    0.000    0.031    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:57(pformat)
        2    0.000    0.000    0.031    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1072(propagate)
      207    0.000    0.000    0.031    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\pathlib.py:1129(read_text)
        7    0.001    0.000    0.031    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:147(propagate)
       60    0.000    0.000    0.031    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:155(pformat)
  1662/60    0.003    0.000    0.030    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:167(_format)
      259    0.000    0.000    0.030    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\runtime\nrt.py:19(initialize)
   268746    0.030    0.000    0.030    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.029    0.029 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\runtime\nrtdynmod.py:205(compile_nrt_functions)
        7    0.000    0.000    0.029    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
        1    0.000    0.000    0.029    0.029 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\cpython\charseq.py:1(<module>)
      259    0.029    0.000    0.029    0.000 {method '__exit__' of '_io._IOBase' objects}
48186/47987    0.008    0.000    0.027    0.000 {built-in method builtins.hasattr}
      512    0.003    0.000    0.027    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:114(winapi_test)
        7    0.001    0.000    0.027    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
     1006    0.009    0.000    0.026    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:879(make_overload_template)
        1    0.000    0.000    0.026    0.026 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\linalg\_eigen\__init__.py:1(<module>)
       49    0.000    0.000    0.026    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
18130/3796    0.018    0.000    0.026    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:318(_rec_list_vars)
      995    0.001    0.000    0.025    0.000 {built-in method builtins.any}
      103    0.001    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cgutils.py:99(__init__)
        2    0.000    0.000    0.025    0.012 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:101(build)
      170    0.001    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\runtime\context.py:360(_call_incref_decref)
     13/7    0.000    0.000    0.025    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:73(_infer_expr)
     2072    0.005    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:352(install_registry)
    21633    0.006    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:1314(new_registrations)
        2    0.000    0.000    0.024    0.012 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:126(build_wrapper)
      197    0.001    0.000    0.024    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
     1024    0.001    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:115(<genexpr>)
        1    0.000    0.000    0.024    0.024 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\_basic.py:1(<module>)
2133/2097    0.003    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\abstract.py:61(__call__)
     3117    0.001    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:351(list_vars)
    33094    0.024    0.000    0.024    0.000 {built-in method __new__ of type object at 0x00007FF9DD149F00}
      512    0.023    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:108(_winapi_test)
