Tue Jun 18 09:54:59 2024    profile/profile_output

         15176872 function calls (13842174 primitive calls) in 10.196 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.204    0.204 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:235(lower_function_body)
       14    0.001    0.000    0.204    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:260(lower_block)
      331    0.002    0.000    0.199    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:442(lower_inst)
  1991969    0.179    0.000    0.179    0.000 {built-in method builtins.id}
   127823    0.175    0.000    0.175    0.000 {built-in method numpy.array}
      954    0.007    0.000    0.175    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
      352    0.001    0.000    0.170    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
   233856    0.168    0.000    0.168    0.000 q:\Project\Celestial-Chess\game\chess_game.py:118(<genexpr>)
      358    0.002    0.000    0.166    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\typeof.py:27(typeof)
    26144    0.143    0.000    0.165    0.000 q:\Project\Celestial-Chess\game\chess_game.py:64(mark_adjacent_black_holes)
   117823    0.119    0.000    0.155    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\random.py:239(_randbelow_with_getrandbits)
   458402    0.151    0.000    0.151    0.000 q:\Project\Celestial-Chess\ai\mcts.py:31(get_win_rate)
      135    0.001    0.000    0.150    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:704(__call__)
      260    0.008    0.000    0.143    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\functions.py:281(get_call_type)
     1011    0.124    0.000    0.139    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\ffi.py:190(__call__)
      190    0.002    0.000    0.130    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:585(resolve)
      148    0.001    0.000    0.128    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:650(lower_assign)
       74    0.001    0.000    0.124    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:1170(lower_expr)
      275    0.000    0.000    0.124    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:189(resolve_function_type)
    10000    0.101    0.000    0.123    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:5173(delete)
   139834    0.120    0.000    0.120    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
      190    0.000    0.000    0.120    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1539(resolve_call)
      275    0.001    0.000    0.119    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:233(_resolve_user_function_type)
      164    0.001    0.000    0.116    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:536(__init__)
   255647    0.112    0.000    0.112    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\serialize.py:30(_numba_unpickle)
        1    0.000    0.000    0.110    0.110 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:225(get_executable)
        1    0.000    0.000    0.109    0.109 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
      9/6    0.000    0.000    0.109    0.018 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
        1    0.000    0.000    0.109    0.109 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:739(finalize)
     1908    0.011    0.000    0.105    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:114(winapi_test)
4186/4173    0.003    0.000    0.100    0.000 {built-in method builtins.any}
     3816    0.003    0.000    0.093    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:115(<genexpr>)
     1908    0.089    0.000    0.090    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:108(_winapi_test)
   167767    0.087    0.000    0.087    0.000 q:\Project\Celestial-Chess\tools\tools_func.py:5(optimized_not_exist_zero_index)
397705/397642    0.067    0.000    0.081    0.000 {built-in method builtins.getattr}
     1908    0.079    0.000    0.080    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:170(GetConsoleMode)
   458401    0.077    0.000    0.077    0.000 {built-in method math.log}
     1402    0.003    0.000    0.076    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:348(apply)
    60002    0.020    0.000    0.074    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:264(<genexpr>)
      133    0.000    0.000    0.073    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
       18    0.001    0.000    0.068    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:726(lower_binop)
   458401    0.068    0.000    0.068    0.000 {built-in method math.sqrt}
        3    0.000    0.000    0.065    0.022 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:723(add_ir_module)
        2    0.001    0.000    0.065    0.032 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\registry.py:54(apply)
   699682    0.060    0.000    0.060    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:182(_deepcopy_atomic)
        1    0.000    0.000    0.060    0.060 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
    63/62    0.000    0.000    0.057    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1189(__call__)
    63/62    0.000    0.000    0.056    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1218(wrapper)
        1    0.000    0.000    0.055    0.055 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
        1    0.000    0.000    0.052    0.052 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
   497059    0.051    0.000    0.051    0.000 {method 'append' of 'list' objects}
        3    0.000    0.000    0.049    0.016 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:1058(wrapper)
      129    0.000    0.000    0.049    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\misc.py:72(literal)
        1    0.000    0.000    0.049    0.049 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\executionengine.py:94(finalize_object)
       37    0.000    0.000    0.049    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:1542(infer_constant)
    46/37    0.000    0.000    0.049    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:24(infer_constant)
   256952    0.038    0.000    0.048    0.000 {built-in method builtins.isinstance}
       31    0.000    0.000    0.048    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:698(__init__)
        9    0.000    0.000    0.048    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\postproc.py:71(run)
        1    0.000    0.000    0.047    0.047 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
        2    0.000    0.000    0.047    0.024 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\passmanagers.py:681(run)
       55    0.001    0.000    0.046    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:575(__call__)
       45    0.000    0.000    0.045    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:329(resolve_setitem)
    36/31    0.000    0.000    0.042    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:56(_do_infer)
   137824    0.041    0.000    0.041    0.000 q:\Project\Celestial-Chess\game\chess_game.py:180(get_color)
      954    0.040    0.000    0.040    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:177(SetConsoleMode)
       86    0.000    0.000    0.040    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:1573(_lit_or_omitted)
   336433    0.037    0.000    0.038    0.000 {built-in method builtins.issubclass}
    69/44    0.000    0.000    0.038    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\functools.py:961(__get__)
27308/4693    0.027    0.000    0.038    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:318(_rec_list_vars)
        9    0.000    0.000    0.037    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:581(lower_setitem)
   105/84    0.001    0.000    0.037    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:526(get_function)
      156    0.001    0.000    0.036    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:606(generic)
       24    0.000    0.000    0.036    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
       24    0.000    0.000    0.036    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
    30030    0.036    0.000    0.036    0.000 {method '__reduce_ex__' of 'object' objects}
       24    0.000    0.000    0.036    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
14043/7133    0.010    0.000    0.036    0.000 {method 'format' of 'str' objects}
39944/10000    0.035    0.000    0.035    0.000 q:\Project\Celestial-Chess\ai\mcts.py:91(backpropagate)
       43    0.000    0.000    0.035    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1013(__str__)
       43    0.000    0.000    0.034    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1006(descr)
       30    0.000    0.000    0.033    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:781(__call__)
     3865    0.001    0.000    0.033    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:351(list_vars)
       15    0.000    0.000    0.033    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:112(strformat)
        3    0.000    0.000    0.032    0.011 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      131    0.000    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1172(descr)
7709/3373    0.005    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
      131    0.001    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
       23    0.000    0.000    0.031    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cgutils.py:99(__init__)
        1    0.000    0.000    0.030    0.030 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:273(create_cpython_wrapper)
        1    0.000    0.000    0.030    0.030 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:181(create_cpython_wrapper)
       17    0.000    0.000    0.030    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\static_getitem.py:13(match)
        7    0.000    0.000    0.029    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:796(lower_getitem)
  278/252    0.000    0.000    0.029    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir_utils.py:1542(guard)
       18    0.000    0.000    0.029    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:77(_make_refs)
      156    0.001    0.000    0.029    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:697(_get_impl)
       10    0.005    0.001    0.029    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\analysis.py:23(compute_use_defs)
       10    0.000    0.000    0.028    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:611(infer_constant)
     2185    0.004    0.000    0.027    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:544(_to_string)
     1014    0.001    0.000    0.026    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:196(values)
      128    0.000    0.000    0.026    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:480(apply)
      128    0.000    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:271(_select)
      176    0.001    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\npydecl.py:196(generic)
        9    0.000    0.000    0.025    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\postproc.py:42(usedefs)
165969/165111    0.025    0.000    0.025    0.000 {built-in method builtins.len}
     1014    0.005    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:199(<dictcomp>)
      128    0.003    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:636(resolve_overload)
        1    0.000    0.000    0.025    0.025 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:616(run_pass)
       74    0.000    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:757(_do_work_expr)
    30030    0.017    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copyreg.py:100(__newobj__)
7159/6829    0.003    0.000    0.024    0.000 {built-in method builtins.next}
      265    0.000    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:42(find)
      234    0.001    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:263(resolve_getattr)
        1    0.000    0.000    0.024    0.024 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:79(run_pass)
        1    0.000    0.000    0.024    0.024 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\interpreter.py:1361(interpret)
        9    0.000    0.000    0.024    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:522(setitem_array)
      176    0.002    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\npydecl.py:92(generic)
   193217    0.023    0.000    0.023    0.000 {method 'getrandbits' of '_random.Random' objects}
       43    0.000    0.000    0.023    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:49(_find)
       65    0.000    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:700(_get_callable_info)
        1    0.000    0.000    0.023    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1041(build_constraint)
      165    0.000    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1404(constrain_statement)
      142    0.000    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1473(typeof_assign)
       65    0.000    0.000    0.022    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:702(get_func_type)
       63    0.000    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:342(resolve_module_constants)
      416    0.001    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:190(__eq__)
    29944    0.014    0.000    0.021    0.000 q:\Project\Celestial-Chess\ai\mcts.py:27(is_fully_expanded)
       30    0.000    0.000    0.021    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:57(pformat)
      974    0.004    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:586(_rate_arguments)
       30    0.000    0.000    0.021    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:155(pformat)
        1    0.000    0.000    0.020    0.020 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:1762(run_pass)
  1120/30    0.002    0.000    0.020    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:167(_format)
   127823    0.019    0.000    0.019    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:869(_copy_dispatcher)
       16    0.000    0.000    0.018    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1579(typeof_global)
    20163    0.018    0.000    0.018    0.000 {built-in method builtins.max}
2309/2144    0.001    0.000    0.018    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\contextlib.py:130(__enter__)
     2314    0.001    0.000    0.018    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:608(list_vars)
       45    0.000    0.000    0.017    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:720(__call__)
        1    0.000    0.000    0.017    0.017 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:226(run_pass)
       25    0.000    0.000    0.017    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
     2002    0.010    0.000    0.017    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:561(can_convert)
     10/9    0.000    0.000    0.016    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:73(_infer_expr)
     2127    0.004    0.000    0.016    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\instructions.py:13(__init__)
        5    0.000    0.000    0.016    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:85(<genexpr>)
        1    0.000    0.000    0.016    0.016 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ssa.py:27(reconstruct_ssa)
        1    0.000    0.000    0.016    0.016 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ssa.py:48(_run_ssa)
        3    0.000    0.000    0.016    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
    23135    0.011    0.000    0.015    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:111(getter)
        1    0.000    0.000    0.015    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:101(build)
        1    0.000    0.000    0.015    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:126(build_wrapper)
       29    0.000    0.000    0.015    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:205(_pprint_dict)
       16    0.000    0.000    0.015    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:375(basic_indexing)
