Mon Jun 17 19:37:27 2024    profile/profile_output

         14950528 function calls (13567097 primitive calls) in 7.207 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       90    0.000    0.000    0.039    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:155(pformat)
       50    0.008    0.000    0.038    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\analysis.py:23(compute_use_defs)
  2754/90    0.003    0.000    0.038    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:167(_format)
      123    0.000    0.000    0.038    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
    22/18    0.000    0.000    0.037    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\inline_closurecall.py:268(_inline_closure)
      2/1    0.000    0.000    0.037    0.037 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\inline_closurecall.py:578(inline_closure_call)
      300    0.000    0.000    0.036    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\instructions.py:140(<listcomp>)
      2/1    0.000    0.000    0.036    0.036 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir_utils.py:1756(get_ir_of_code)
      460    0.000    0.000    0.036    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\instructions.py:134(descr_arg)
  136/108    0.001    0.000    0.036    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:526(get_function)
11004/10318    0.004    0.000    0.035    0.000 {built-in method builtins.next}
       70    0.001    0.000    0.034    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
        3    0.000    0.000    0.033    0.011 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\callwrapper.py:101(build)
       27    0.000    0.000    0.033    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:112(strformat)
       72    0.000    0.000    0.033    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:575(__call__)
      495    0.002    0.000    0.033    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\runtime\context.py:360(_call_incref_decref)
        3    0.000    0.000    0.033    0.011 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\callwrapper.py:126(build_wrapper)
       21    0.000    0.000    0.032    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:611(infer_constant)
     5177    0.008    0.000    0.032    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\instructions.py:13(__init__)
       27    0.000    0.000    0.032    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\arrayobj.py:77(_make_refs)
        5    0.000    0.000    0.031    0.006 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\untyped_passes.py:1762(run_pass)
       41    0.000    0.000    0.031    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\postproc.py:42(usedefs)
      140    0.000    0.000    0.031    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\types\misc.py:72(literal)
        6    0.000    0.000    0.030    0.005 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
   138584    0.029    0.000    0.029    0.000 g:\Project\Celestial-Chess\game\chess_game.py:177(get_color)
