Tue Jun 18 10:49:10 2024    profile/profile_output

         15046215 function calls (13712939 primitive calls) in 9.231 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       78    0.000    0.000    0.960    0.012 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\compiler_machinery.py:272(check)
   109743    0.080    0.000    0.923    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:211(<listcomp>)
    19915    0.030    0.000    0.865    0.000 q:\Project\Celestial-Chess\ai\mcts.py:48(get_best_child)
    19915    0.142    0.000    0.811    0.000 q:\Project\Celestial-Chess\ai\mcts.py:50(<listcomp>)
   457923    0.386    0.000    0.669    0.000 q:\Project\Celestial-Chess\ai\mcts.py:39(UCB1)
   127839    0.182    0.000    0.402    0.000 q:\Project\Celestial-Chess\game\chess_game.py:103(get_all_moves)
   127838    0.281    0.000    0.389    0.000 q:\Project\Celestial-Chess\game\chess_game.py:56(mark_black_holes)
        1    0.000    0.000    0.388    0.388 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:437(run_pass)
   498974    0.275    0.000    0.370    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:243(_keep_alive)
      464    0.003    0.000    0.369    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:320(_markup)
      464    0.001    0.000    0.362    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:243(__init__)
      464    0.002    0.000    0.361    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\initialise.py:37(init)
      928    0.002    0.000    0.360    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\initialise.py:111(wrap_stream)
      928    0.008    0.000    0.357    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\ansitowin32.py:81(__init__)
    10000    0.020    0.000    0.283    0.000 q:\Project\Celestial-Chess\game\chess_game.py:172(who_is_winner)
   167752    0.197    0.000    0.276    0.000 q:\Project\Celestial-Chess\game\chess_game.py:165(is_game_over)
      404    0.000    0.000    0.269    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:335(errmsg)
        1    0.000    0.000    0.267    0.267 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:105(run_pass)
        1    0.000    0.000    0.266    0.266 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:68(type_inference_stage)
      928    0.013    0.000    0.264    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
   117838    0.099    0.000    0.264    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\random.py:375(choice)
   127838    0.208    0.000    0.260    0.000 q:\Project\Celestial-Chess\tools\tools_func.py:24(update_by_bfs)
  2517085    0.247    0.000    0.250    0.000 {method 'get' of 'dict' objects}
    10000    0.017    0.000    0.244    0.000 q:\Project\Celestial-Chess\game\chess_game.py:88(get_score)
      159    0.001    0.000    0.241    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:536(__init__)
        1    0.000    0.000    0.233    0.233 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:182(lower)
        1    0.000    0.000    0.232    0.232 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1072(propagate)
        5    0.002    0.000    0.232    0.046 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:147(propagate)
   127839    0.168    0.000    0.220    0.000 q:\Project\Celestial-Chess\tools\tools_func.py:9(get_zero_index)
    10000    0.054    0.000    0.220    0.000 {built-in method builtins.sum}
   127838    0.040    0.000    0.195    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:873(copy)
        1    0.000    0.000    0.189    0.189 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:218(lower_normal_function)
        1    0.000    0.000    0.188    0.188 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:235(lower_function_body)
        2    0.001    0.000    0.188    0.094 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\registry.py:54(apply)
       14    0.001    0.000    0.188    0.013 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:260(lower_block)
   159484    0.186    0.000    0.186    0.000 {method '__deepcopy__' of 'numpy.generic' objects}
      323    0.002    0.000    0.183    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:442(lower_inst)
        1    0.000    0.000    0.178    0.178 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
  1990891    0.174    0.000    0.174    0.000 {built-in method builtins.id}
       36    0.000    0.000    0.170    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:1542(infer_constant)
    45/36    0.000    0.000    0.170    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:24(infer_constant)
       31    0.000    0.000    0.169    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:698(__init__)
   233969    0.166    0.000    0.166    0.000 q:\Project\Celestial-Chess\game\chess_game.py:90(<genexpr>)
    35/30    0.000    0.000    0.161    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:56(_do_infer)
   127838    0.156    0.000    0.156    0.000 {built-in method numpy.array}
      342    0.001    0.000    0.150    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
   117838    0.115    0.000    0.150    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\random.py:239(_randbelow_with_getrandbits)
      348    0.001    0.000    0.146    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\typeof.py:27(typeof)
   457924    0.144    0.000    0.144    0.000 q:\Project\Celestial-Chess\ai\mcts.py:31(get_win_rate)
       10    0.000    0.000    0.143    0.014 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:611(infer_constant)
     1856    0.135    0.000    0.135    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:170(GetConsoleMode)
     1856    0.011    0.000    0.134    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:114(winapi_test)
     1004    0.118    0.000    0.133    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\ffi.py:190(__call__)
4051/4038    0.003    0.000    0.127    0.000 {built-in method builtins.any}
       14    0.000    0.000    0.124    0.009 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
     3712    0.003    0.000    0.121    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:115(<genexpr>)
      144    0.000    0.000    0.119    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:650(lower_assign)
     1856    0.117    0.000    0.118    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:108(_winapi_test)
    10000    0.096    0.000    0.116    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:5173(delete)
       72    0.001    0.000    0.115    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:1170(lower_expr)
   139744    0.113    0.000    0.113    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
      249    0.006    0.000    0.113    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\functions.py:281(get_call_type)
      130    0.001    0.000    0.112    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:704(__call__)
   127838    0.108    0.000    0.108    0.000 q:\Project\Celestial-Chess\tools\tools_func.py:58(mark_and_expand_over_threshold)
        1    0.000    0.000    0.104    0.104 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:225(get_executable)
       15    0.001    0.000    0.104    0.007 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:112(strformat)
        1    0.000    0.000    0.104    0.104 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
      9/6    0.000    0.000    0.104    0.017 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
        1    0.000    0.000    0.104    0.104 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:739(finalize)
   255677    0.104    0.000    0.104    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\serialize.py:30(_numba_unpickle)
      180    0.002    0.000    0.101    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:585(resolve)
      265    0.000    0.000    0.097    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:189(resolve_function_type)
      180    0.000    0.000    0.093    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1539(resolve_call)
      265    0.001    0.000    0.093    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:233(_resolve_user_function_type)
   167752    0.080    0.000    0.080    0.000 q:\Project\Celestial-Chess\tools\tools_func.py:5(optimized_not_exist_zero_index)
397464/397404    0.062    0.000    0.076    0.000 {built-in method builtins.getattr}
   457923    0.074    0.000    0.074    0.000 {built-in method math.log}
    60002    0.019    0.000    0.071    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:264(<genexpr>)
   457923    0.066    0.000    0.066    0.000 {built-in method math.sqrt}
     1361    0.002    0.000    0.066    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:348(apply)
       17    0.001    0.000    0.065    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:726(lower_binop)
        3    0.000    0.000    0.064    0.021 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:723(add_ir_module)
      126    0.000    0.000    0.063    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
   699502    0.059    0.000    0.059    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copy.py:182(_deepcopy_atomic)
        1    0.000    0.000    0.055    0.055 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
       60    0.000    0.000    0.054    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1189(__call__)
      928    0.054    0.000    0.054    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\win32.py:177(SetConsoleMode)
       60    0.000    0.000    0.053    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1218(wrapper)
      123    0.000    0.000    0.052    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\misc.py:72(literal)
        9    0.000    0.000    0.050    0.006 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\postproc.py:71(run)
   496348    0.049    0.000    0.049    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.047    0.047 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
        1    0.000    0.000    0.047    0.047 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
        2    0.000    0.000    0.047    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\passmanagers.py:681(run)
   252483    0.036    0.000    0.045    0.000 {built-in method builtins.isinstance}
        3    0.000    0.000    0.044    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:1058(wrapper)
        1    0.000    0.000    0.044    0.044 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\executionengine.py:94(finalize_object)
   137839    0.040    0.000    0.040    0.000 q:\Project\Celestial-Chess\game\chess_game.py:152(get_color)
       50    0.000    0.000    0.040    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:575(__call__)
       82    0.000    0.000    0.039    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:1573(_lit_or_omitted)
    69/44    0.000    0.000    0.039    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\functools.py:961(__get__)
       15    0.000    0.000    0.039    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:338(filename)
   335967    0.037    0.000    0.038    0.000 {built-in method builtins.issubclass}
26487/4579    0.027    0.000    0.038    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:318(_rec_list_vars)
       45    0.000    0.000    0.037    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:329(resolve_setitem)
   102/81    0.001    0.000    0.036    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:526(get_function)
       15    0.000    0.000    0.036    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:344(highlight)
       23    0.000    0.000    0.036    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
       23    0.000    0.000    0.035    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
       23    0.000    0.000    0.035    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
13933/7045    0.010    0.000    0.035    0.000 {method 'format' of 'str' objects}
        9    0.000    0.000    0.034    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:581(lower_setitem)
       43    0.000    0.000    0.034    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1013(__str__)
       43    0.000    0.000    0.034    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1006(descr)
    30030    0.033    0.000    0.033    0.000 {method '__reduce_ex__' of 'object' objects}
39914/10000    0.033    0.000    0.033    0.000 q:\Project\Celestial-Chess\ai\mcts.py:91(backpropagate)
       17    0.000    0.000    0.033    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\static_getitem.py:13(match)
     3773    0.002    0.000    0.033    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:351(list_vars)
        1    0.000    0.000    0.033    0.033 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1041(build_constraint)
      161    0.000    0.000    0.033    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1404(constrain_statement)
      138    0.000    0.000    0.033    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1473(typeof_assign)
      156    0.001    0.000    0.033    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:606(generic)
        3    0.000    0.000    0.032    0.011 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      131    0.000    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1172(descr)
7681/3363    0.006    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
      131    0.001    0.000    0.031    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
        1    0.000    0.000    0.031    0.031 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:273(create_cpython_wrapper)
        1    0.000    0.000    0.031    0.031 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:181(create_cpython_wrapper)
       23    0.000    0.000    0.030    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cgutils.py:99(__init__)
  265/241    0.000    0.000    0.030    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir_utils.py:1542(guard)
       10    0.005    0.001    0.029    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\analysis.py:23(compute_use_defs)
       18    0.000    0.000    0.029    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:77(_make_refs)
        1    0.000    0.000    0.028    0.028 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:1762(run_pass)
        7    0.000    0.000    0.027    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:796(lower_getitem)
     2175    0.004    0.000    0.026    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:544(_to_string)
        9    0.000    0.000    0.026    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\postproc.py:42(usedefs)
       30    0.000    0.000    0.026    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:781(__call__)
      156    0.001    0.000    0.026    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:697(_get_impl)
       15    0.000    0.000    0.025    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1579(typeof_global)
        1    0.000    0.000    0.025    0.025 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:616(run_pass)
       72    0.000    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:757(_do_work_expr)
      258    0.000    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:42(find)
       63    0.000    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:700(_get_callable_info)
165413/164585    0.023    0.000    0.024    0.000 {built-in method builtins.len}
       63    0.000    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:702(get_func_type)
        9    0.000    0.000    0.023    0.003 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:522(setitem_array)
     1038    0.001    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:196(values)
    30030    0.016    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copyreg.py:100(__newobj__)
        1    0.000    0.000    0.023    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:79(run_pass)
       43    0.000    0.000    0.023    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:49(_find)
        1    0.000    0.000    0.023    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\interpreter.py:1361(interpret)
     1038    0.005    0.000    0.023    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:199(<dictcomp>)
   192621    0.022    0.000    0.022    0.000 {method 'getrandbits' of '_random.Random' objects}
7033/6705    0.003    0.000    0.022    0.000 {built-in method builtins.next}
      224    0.001    0.000    0.022    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:263(resolve_getattr)
      164    0.001    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\npydecl.py:196(generic)
       30    0.000    0.000    0.020    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:57(pformat)
    29914    0.014    0.000    0.020    0.000 q:\Project\Celestial-Chess\ai\mcts.py:27(is_fully_expanded)
     10/9    0.000    0.000    0.020    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:73(_infer_expr)
       30    0.000    0.000    0.020    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:155(pformat)
        5    0.000    0.000    0.020    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:85(<genexpr>)
  1104/30    0.002    0.000    0.020    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\pprint.py:167(_format)
      164    0.001    0.000    0.020    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\npydecl.py:92(generic)
        1    0.000    0.000    0.020    0.020 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ssa.py:27(reconstruct_ssa)
        1    0.000    0.000    0.020    0.020 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ssa.py:48(_run_ssa)
      428    0.001    0.000    0.019    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\targetconfig.py:190(__eq__)
       63    0.000    0.000    0.019    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\context.py:342(resolve_module_constants)
   127838    0.018    0.000    0.018    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:869(_copy_dispatcher)
     2252    0.001    0.000    0.018    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:608(list_vars)
        1    0.000    0.000    0.017    0.017 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:226(run_pass)
    20121    0.017    0.000    0.017    0.000 {built-in method builtins.max}
     2118    0.004    0.000    0.017    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\instructions.py:13(__init__)
2261/2097    0.001    0.000    0.017    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\contextlib.py:130(__enter__)
       15    0.000    0.000    0.017    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:332(code)
        1    0.000    0.000    0.017    0.017 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:101(build)
       45    0.000    0.000    0.016    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:720(__call__)
        1    0.000    0.000    0.016    0.016 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:126(build_wrapper)
       24    0.000    0.000    0.016    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
        3    0.000    0.000    0.016    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
     2551    0.003    0.000    0.015    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:537(__init__)
       41    0.000    0.000    0.015    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\misc.py:87(maybe_literal)
        3    0.000    0.000    0.015    0.005 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
       16    0.000    0.000    0.015    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\np\arrayobj.py:375(basic_indexing)
