Tue Jun 18 19:26:38 2024    profile/profile_output

         36046864 function calls (33795950 primitive calls) in 22.791 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    1.039    0.519 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\compiler.py:501(_compile_bytecode)
        2    0.000    0.000    1.039    0.519 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\compiler.py:455(_compile_core)
        2    0.000    0.000    1.038    0.519 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\compiler_machinery.py:342(run)
    82/54    0.000    0.000    1.037    0.019 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\compiler_lock.py:32(_acquire_compile_lock)
       52    0.002    0.000    1.035    0.020 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\compiler_machinery.py:268(_runPass)
   835792    0.696    0.000    1.025    0.000 g:\Project\Celestial-Chess\game\chess_game.py:153(is_game_over)
      156    0.000    0.000    1.005    0.006 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\compiler_machinery.py:272(check)
    50000    0.070    0.000    0.971    0.000 g:\Project\Celestial-Chess\game\chess_game.py:93(get_score)
   596432    0.763    0.000    0.928    0.000 g:\Project\Celestial-Chess\tools\tools_func.py:24(update_by_bfs)
    50000    0.215    0.000    0.873    0.000 {built-in method builtins.sum}
   546432    0.323    0.000    0.851    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\random.py:375(choice)
   596433    0.596    0.000    0.767    0.000 g:\Project\Celestial-Chess\tools\tools_func.py:9(get_zero_index)
   300003    0.752    0.000    0.752    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
  1173398    0.659    0.000    0.659    0.000 g:\Project\Celestial-Chess\game\chess_game.py:95(<genexpr>)
   646432    0.153    0.000    0.604    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numpy\lib\function_base.py:871(copy)
   100001    0.323    0.000    0.594    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copy.py:210(_deepcopy_tuple)
  3008731    0.562    0.000    0.562    0.000 g:\Project\Celestial-Chess\ai\mcts.py:31(get_win_rate)
    50000    0.048    0.000    0.521    0.000 <__array_function__ internals>:177(delete)
        2    0.000    0.000    0.510    0.255 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:437(run_pass)
   596432    0.470    0.000    0.470    0.000 g:\Project\Celestial-Chess\tools\tools_func.py:58(mark_and_expand_over_threshold)
   546432    0.349    0.000    0.466    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\random.py:239(_randbelow_with_getrandbits)
    50000    0.357    0.000    0.427    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numpy\lib\function_base.py:5054(delete)
   500005    0.281    0.000    0.364    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copy.py:243(_keep_alive)
  1192865    0.337    0.000    0.337    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\serialize.py:30(_numba_unpickle)
  4346003    0.329    0.000    0.332    0.000 {method 'get' of 'dict' objects}
   835792    0.329    0.000    0.329    0.000 g:\Project\Celestial-Chess\tools\tools_func.py:5(optimized_not_exist_zero_index)
        2    0.000    0.000    0.303    0.151 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:105(run_pass)
        2    0.000    0.000    0.303    0.151 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:68(type_inference_stage)
        2    0.000    0.000    0.296    0.148 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:182(lower)
        2    0.000    0.000    0.281    0.141 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1072(propagate)
        8    0.003    0.000    0.281    0.035 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:147(propagate)
   100001    0.061    0.000    0.264    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copy.py:211(<listcomp>)
        2    0.000    0.000    0.234    0.117 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:218(lower_normal_function)
        2    0.000    0.000    0.232    0.116 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:235(lower_function_body)
       20    0.002    0.000    0.231    0.012 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:260(lower_block)
      431    0.003    0.000    0.224    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:442(lower_inst)
  3005281    0.220    0.000    0.220    0.000 {built-in method builtins.id}
      580    0.004    0.000    0.197    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:320(_markup)
      580    0.001    0.000    0.189    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:243(__init__)
      580    0.002    0.000    0.188    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\initialise.py:37(init)
   200002    0.054    0.000    0.188    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copy.py:264(<genexpr>)
     1160    0.003    0.000    0.186    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\initialise.py:111(wrap_stream)
     1719    0.161    0.000    0.184    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\ffi.py:190(__call__)
    50000    0.071    0.000    0.183    0.000 g:\Project\Celestial-Chess\game\chess_game.py:65(undo)
     1160    0.008    0.000    0.183    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\ansitowin32.py:81(__init__)
      508    0.001    0.000    0.175    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:335(errmsg)
      295    0.008    0.000    0.157    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\types\functions.py:281(get_call_type)
      194    0.001    0.000    0.149    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:650(lower_assign)
      225    0.003    0.000    0.145    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:585(resolve)
239360/50000    0.143    0.000    0.143    0.000 g:\Project\Celestial-Chess\ai\mcts.py:87(backpropagate)
       96    0.001    0.000    0.143    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1170(lower_expr)
        2    0.000    0.000    0.143    0.071 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\cpu.py:225(get_executable)
        2    0.000    0.000    0.142    0.071 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
     12/8    0.000    0.000    0.142    0.018 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
        2    0.000    0.000    0.142    0.071 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:739(finalize)
      316    0.000    0.000    0.137    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:189(resolve_function_type)
   646433    0.135    0.000    0.135    0.000 g:\Project\Celestial-Chess\game\chess_game.py:140(get_color)
      160    0.001    0.000    0.134    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:704(__call__)
      225    0.001    0.000    0.133    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1539(resolve_call)
      316    0.001    0.000    0.132    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:233(_resolve_user_function_type)
      408    0.002    0.000    0.131    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
      417    0.002    0.000    0.126    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\typeof.py:27(typeof)
     1160    0.006    0.000    0.118    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
556652/556571    0.083    0.000    0.103    0.000 {built-in method builtins.getattr}
  1500015    0.101    0.000    0.101    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copy.py:182(_deepcopy_atomic)
     1509    0.004    0.000    0.097    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:348(apply)
759602/758617    0.095    0.000    0.095    0.000 {built-in method builtins.len}
        6    0.000    0.000    0.095    0.016 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:723(add_ir_module)
   189360    0.061    0.000    0.091    0.000 g:\Project\Celestial-Chess\ai\mcts.py:27(is_fully_expanded)
      208    0.001    0.000    0.088    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:536(__init__)
   100041    0.085    0.000    0.085    0.000 {method '__reduce_ex__' of 'object' objects}
   563149    0.073    0.000    0.084    0.000 {built-in method builtins.isinstance}
        2    0.000    0.000    0.080    0.040 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
     2320    0.010    0.000    0.076    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:114(winapi_test)
   906627    0.074    0.000    0.074    0.000 {method 'getrandbits' of '_random.Random' objects}
4927/4912    0.003    0.000    0.072    0.000 {built-in method builtins.any}
       81    0.000    0.000    0.072    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:1189(__call__)
       81    0.000    0.000    0.071    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:1218(wrapper)
   646432    0.070    0.000    0.070    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numpy\lib\function_base.py:867(_copy_dispatcher)
        2    0.000    0.000    0.068    0.034 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
       23    0.001    0.000    0.067    0.003 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:726(lower_binop)
     4640    0.003    0.000    0.065    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:115(<genexpr>)
       18    0.001    0.000    0.064    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\postproc.py:71(run)
        6    0.000    0.000    0.064    0.011 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:1058(wrapper)
        2    0.000    0.000    0.063    0.032 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\executionengine.py:94(finalize_object)
   139361    0.063    0.000    0.063    0.000 g:\Project\Celestial-Chess\tools\mcts_func.py:5(get_best_child_and_ucb)
       65    0.001    0.000    0.063    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:575(__call__)
     2320    0.062    0.000    0.062    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:108(_winapi_test)
        4    0.001    0.000    0.062    0.015 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\rewrites\registry.py:54(apply)
        2    0.000    0.000    0.059    0.029 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
        4    0.000    0.000    0.058    0.015 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\passmanagers.py:681(run)
   100041    0.040    0.000    0.056    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copyreg.py:100(__newobj__)
      155    0.000    0.000    0.056    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
     2320    0.055    0.000    0.055    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:170(GetConsoleMode)
       36    0.000    0.000    0.050    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
   473399    0.050    0.000    0.050    0.000 {method 'append' of 'list' objects}
       36    0.000    0.000    0.049    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
      168    0.001    0.000    0.049    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:606(generic)
       36    0.000    0.000    0.049    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
19538/9752    0.015    0.000    0.048    0.000 {method 'format' of 'str' objects}
   138/88    0.001    0.000    0.048    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\functools.py:961(__get__)
       84    0.000    0.000    0.047    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1013(__str__)
       84    0.000    0.000    0.047    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1006(descr)
34818/6076    0.032    0.000    0.046    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:318(_rec_list_vars)
        6    0.000    0.000    0.044    0.007 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      213    0.000    0.000    0.044    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1172(descr)
11047/4779    0.007    0.000    0.044    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
        2    0.000    0.000    0.043    0.022 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
        2    0.000    0.000    0.043    0.021 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:273(create_cpython_wrapper)
        2    0.000    0.000    0.043    0.021 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\cpu.py:181(create_cpython_wrapper)
      213    0.001    0.000    0.043    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
   546432    0.043    0.000    0.043    0.000 {method 'bit_length' of 'int' objects}
      168    0.001    0.000    0.042    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:697(_get_impl)
     4999    0.002    0.000    0.041    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:351(list_vars)
   409117    0.039    0.000    0.041    0.000 {built-in method builtins.issubclass}
   100000    0.040    0.000    0.040    0.000 g:\Project\Celestial-Chess\game\chess_game.py:103(get_balance_num)
  135/107    0.001    0.000    0.039    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:526(get_function)
     1668    0.001    0.000    0.039    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\targetconfig.py:196(values)
     1668    0.008    0.000    0.038    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\targetconfig.py:199(<dictcomp>)
       42    0.000    0.000    0.037    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:1542(infer_constant)
    53/42    0.000    0.000    0.037    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\consts.py:24(infer_constant)
     3101    0.006    0.000    0.037    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:544(_to_string)
       36    0.000    0.000    0.036    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:698(__init__)
      157    0.001    0.000    0.036    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\types\misc.py:72(literal)
       20    0.007    0.000    0.035    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\analysis.py:23(compute_use_defs)
       49    0.001    0.000    0.034    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\cgutils.py:99(__init__)
    43/36    0.000    0.000    0.033    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\consts.py:56(_do_infer)
       45    0.000    0.000    0.033    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:329(resolve_setitem)
      724    0.001    0.000    0.033    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\targetconfig.py:190(__eq__)
   100691    0.033    0.000    0.033    0.000 {method 'update' of 'dict' objects}
9410/8920    0.004    0.000    0.032    0.000 {built-in method builtins.next}
       18    0.000    0.000    0.032    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\postproc.py:42(usedefs)
    50000    0.032    0.000    0.032    0.000 {built-in method numpy.empty}
        9    0.000    0.000    0.031    0.003 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:581(lower_setitem)
      212    0.001    0.000    0.031    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\npydecl.py:196(generic)
      108    0.000    0.000    0.031    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1573(_lit_or_omitted)
       60    0.000    0.000    0.031    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:57(pformat)
       25    0.000    0.000    0.030    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\arrayobj.py:77(_make_refs)
       60    0.000    0.000    0.030    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:155(pformat)
        8    0.000    0.000    0.030    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:796(lower_getitem)
  1873/60    0.003    0.000    0.030    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:167(_format)
      212    0.002    0.000    0.030    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\npydecl.py:92(generic)
        2    0.000    0.000    0.030    0.015 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:226(run_pass)
        2    0.000    0.000    0.028    0.014 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\untyped_passes.py:79(run_pass)
        2    0.000    0.000    0.028    0.014 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\interpreter.py:1361(interpret)
  367/332    0.000    0.000    0.028    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir_utils.py:1542(guard)
        6    0.000    0.000    0.026    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
       18    0.000    0.000    0.026    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:112(strformat)
       30    0.000    0.000    0.025    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:781(__call__)
      275    0.001    0.000    0.025    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:263(resolve_getattr)
     1160    0.024    0.000    0.024    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:177(SetConsoleMode)
        6    0.001    0.000    0.024    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
3031/2786    0.002    0.000    0.024    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\contextlib.py:130(__enter__)
       23    0.000    0.000    0.024    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\rewrites\static_getitem.py:13(match)
       13    0.000    0.000    0.024    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:611(infer_constant)
        2    0.000    0.000    0.023    0.012 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\untyped_passes.py:1762(run_pass)
     3001    0.006    0.000    0.023    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\instructions.py:13(__init__)
       38    0.000    0.000    0.023    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\module.py:11(parse_assembly)
        9    0.000    0.000    0.022    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\arrayobj.py:522(setitem_array)
      316    0.000    0.000    0.022    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:42(find)
        2    0.000    0.000    0.022    0.011 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\callwrapper.py:101(build)
        2    0.000    0.000    0.022    0.011 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\callwrapper.py:126(build_wrapper)
    37793    0.015    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\targetconfig.py:111(getter)
     3007    0.002    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:608(list_vars)
       58    0.000    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:205(_pprint_dict)
       59    0.001    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:49(_find)
       78    0.000    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:342(resolve_module_constants)
      194    0.001    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1460(storevar)
        2    0.000    0.000    0.020    0.010 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:286(create_cfunc_wrapper)
        2    0.000    0.000    0.020    0.010 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\cpu.py:193(create_cfunc_wrapper)
        2    0.000    0.000    0.020    0.010 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:616(run_pass)
      158    0.000    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:480(apply)
     3751    0.004    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:537(__init__)
      158    0.001    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:271(_select)
        2    0.000    0.000    0.019    0.010 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1041(build_constraint)
      213    0.000    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1404(constrain_statement)
       96    0.000    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:757(_do_work_expr)
      212    0.006    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\numpy_support.py:357(ufunc_find_matching_loop)
     3201    0.002    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:453(_repr)
      184    0.000    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1473(typeof_assign)
      158    0.003    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:636(resolve_overload)
        2    0.000    0.000    0.018    0.009 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ssa.py:27(reconstruct_ssa)
       17    0.000    0.000    0.018    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\arrayobj.py:375(basic_indexing)
        2    0.000    0.000    0.018    0.009 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ssa.py:48(_run_ssa)
   108075    0.017    0.000    0.018    0.000 {built-in method builtins.hasattr}
