Wed Jun 19 09:31:00 2024    profile/profile_output

         20623849 function calls (20372955 primitive calls) in 18.831 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      431    0.004    0.000    0.358    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:442(lower_inst)
   835463    0.354    0.000    0.354    0.000 g:\Project\Celestial-Chess\tools\tools_func.py:5(optimized_not_exist_zero_index)
        2    0.000    0.000    0.347    0.173 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1072(propagate)
        8    0.004    0.001    0.346    0.043 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:147(propagate)
      580    0.005    0.000    0.292    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:320(_markup)
      580    0.001    0.000    0.281    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:243(__init__)
      580    0.002    0.000    0.280    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\initialise.py:37(init)
     1160    0.003    0.000    0.278    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\initialise.py:111(wrap_stream)
     1160    0.012    0.000    0.274    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\ansitowin32.py:81(__init__)
      508    0.001    0.000    0.270    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:335(errmsg)
    50000    0.066    0.000    0.231    0.000 g:\Project\Celestial-Chess\game\chess_game.py:171(who_is_winner)
      194    0.001    0.000    0.218    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:650(lower_assign)
       96    0.001    0.000    0.212    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1170(lower_expr)
     1719    0.173    0.000    0.200    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\ffi.py:190(__call__)
      295    0.011    0.000    0.189    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\types\functions.py:281(get_call_type)
      225    0.004    0.000    0.178    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:585(resolve)
     1160    0.008    0.000    0.176    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
      160    0.001    0.000    0.169    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:704(__call__)
      316    0.001    0.000    0.166    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:189(resolve_function_type)
      208    0.002    0.000    0.164    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\errors.py:536(__init__)
      225    0.001    0.000    0.162    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1539(resolve_call)
      316    0.002    0.000    0.160    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:233(_resolve_user_function_type)
      408    0.003    0.000    0.157    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
        2    0.000    0.000    0.153    0.076 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\cpu.py:225(get_executable)
        2    0.000    0.000    0.152    0.076 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:975(get_pointer_to_function)
     12/8    0.000    0.000    0.152    0.019 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:565(_ensure_finalized)
        2    0.000    0.000    0.152    0.076 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:739(finalize)
